pos,flw,flg,bl,pic,lin,cl,cz,ni,erl,erc,lt,hc,pr,fo,cs,pi,class
22,218,901,158,1,1,45,0,0.7220000029,5.4499998093,0.25,0,0,0,0,0.0490869991,56.039489746,f
335,1000,3500,0,1,0,32,0.1666666716,0.0560000017,5.1599998474,0.3300000131,0,0,0.0560000017,0,0.0286819991,397.31463623,f
728,1200,2400,145,1,1,506,0,0.1110000014,1.9400000572,0.0700000003,0.4440000057,0.2779999971,0,0,0.0962940007,58.765647888,f
891,1300,1700,77,1,1,209,0,0.1110000014,1.0700000525,0.0900000036,0.5,0.6669999957,0.1669999957,0,0.0816750005,31.582639694,f
1,935,4800,0,1,0,0,1,1,22.459999084,0.3199999928,0,0,0,0,0,0,f
39,211,603,0,1,0,407,0.1111111119,0.4440000057,5.6300001144,0.1800000072,0.0560000017,0.2220000029,0.5,0.1110000014,0.0565569997,288.18722534,f
189,5000,904,130,1,1,142,0,0.7779999971,0.2300000042,0,0.7220000029,0.8330000043,0,0,0.1778080016,76.647666931,f
60,96,1100,0,1,0,30,0,0,10.590000153,0.349999994,0.2220000029,0,0,0,0.065181002,13.615340233,f
75,713,5700,10,1,0,12,0.722222209,0.2779999971,4.25,0.0700000003,0,0,0,0,0.5130720139,162.60380554,f
8,173,886,0,1,0,20,0.25,0.5,16.11000061,1.2999999523,0.75,0,0,0,0.0582810007,158.95326233,f
25,183,852,89,1,0,41,0,0.3889999986,3.8900001049,0.2700000107,0,1.6670000553,0,0,0.0133339996,195.43055725,f
55,298,1100,26,1,0,206,0.1111111119,0.0560000017,3.8199999332,0.1299999952,0,0.2220000029,0.4440000057,0.2779999971,0.1072660014,505.12945557,f
1,515,1100,0,1,0,20,0,0,9.8999996185,0,0,0,0,0,0,0,f
433,793,3200,150,1,1,19,0.6666666865,0,2.3299999237,0.0799999982,0,0,0,0,0.4423669875,43.341621399,f
3,37,97,0,1,0,368,0,0,24.319999695,1.7999999523,0,0,0,0,0.0122950003,0.4514810145,f
2,13,123,0,1,0,3,0.5,0.5,34.619998932,0,0,0,0,0,0,103.39347076,f
13,399,1600,0,1,1,11,0.538461566,0.1539999992,3.2000000477,0.1199999973,0.2310000062,0,0,0,0.2766329944,135.00674438,f
83,1800,2700,58,1,0,364,0,0,0.2700000107,0.0099999998,0,0.3330000043,0,0,0.5251070261,12.005247116,f
64,115,696,0,1,0,11,0.6111111045,0.6669999957,9.8999996185,0.4799999893,0,0,0.0560000017,0.0560000017,0.3686609864,49.627006531,f
0,1100,7400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,f
291,1600,7500,115,1,0,415,0,0.3330000043,2.9900000095,0.1099999994,0.1110000014,0.5559999943,0,0,0.0796120018,406.89874268,f
9,153,1300,108,1,0,160,0,0.2220000029,9.8800001144,0.5799999833,0,0.1110000014,0,0,0.1240739971,432.59741211,f
86,864,775,0,1,0,224,0,0,0.4099999964,0,0,0,0,0,0.8803030252,1.3199230433,f
473,921,1700,19,1,0,585,0,0.1110000014,0.8299999833,0.0500000007,0,0.0560000017,0.3330000043,0.1110000014,0.131724,61.297115326,f
420,4000,1200,172,1,1,750,0,0,0.1400000006,0.0099999998,0.0560000017,0.4440000057,0,0,0.7865089774,89.242256165,f
4,205,366,0,1,0,703,0,0.25,15.729999542,1.4600000381,0.25,2.25,0,0,0.1302140057,2173.4794922,f
2,21,97,0,1,0,35,0.5,0,9.5200004578,2.3800001144,0,0,0,0,0,82.918891907,f
122,706,1800,0,1,0,334,0,0,2.0499999523,0.1400000006,0.4440000057,0.2220000029,0.1110000014,0,0.076925002,556.35064697,f
2,186,416,4,1,0,15,0.5,0.5,15.319999695,1.8799999952,0.5,0,0,0,0,83.939857483,f
0,31,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,f
418,281,522,0,1,0,35,0.2857142985,0.9139999747,5.2399997711,0.4300000072,0,0.057,0,0,0.0780960023,203.72442627,f
96,1100,1300,106,1,0,10,0.6666666865,0.4440000057,1.0700000525,0.0500000007,0,0.3330000043,0,0,0.4313730001,301.75604248,f
173,509,2200,65,1,0,535,0,0.9440000057,8.0399999619,6.5799999237,0,0,0,0,0.1168330014,202.75154114,f
21,224,857,57,1,0,0,1,0,0.5500000119,0,0,0,0,0,1,0.0504629984,f
189,985,3800,0,1,0,56,0,0,0.3700000048,0.0199999996,0.1110000014,0,0,0.0560000017,0.0313349999,97.33152771,f
311,1200,4600,86,1,0,30,0.6111111045,0.1669999957,3.0699999332,0.2599999905,0,0.2779999971,0,0,0.3610619903,395.12994385,f
5,340,1500,152,1,0,379,0,0,10.819999695,0.5899999738,0,4.4000000954,0,0,0.5636439919,1.1054439545,f
381,1800,5100,0,1,0,813,0.1111111119,0,0.7400000095,0.0199999996,0,0,0,0,0.1986549944,11.963102341,f
36,499,1900,93,1,0,54,0.1666666716,0.1669999957,10.569999695,0.0900000036,0.7220000029,0.1669999957,0,0.0560000017,0.0336380005,419.92895508,f
24,71,284,0,1,0,0,1,0.0560000017,12.279999733,0.5500000119,0,0,0,0,1,179.92176819,f
80,658,5000,0,1,0,18,0,0.3330000043,1.2999999523,0.1700000018,0,0,0,0,0.0143579999,83.981231689,f
64,1800,4900,15,1,0,5,0.6666666865,0,8.0500001907,0.2899999917,0.5559999943,0.3889999986,0,0,0.0980390012,527.68511963,f
18,764,3600,12,1,0,163,0.055555556,0.5559999943,2.8699998856,0.0900000036,0.1110000014,0.3889999986,0,0.1110000014,0.0159009993,1117.4648438,f
39,1600,5800,119,1,1,776,0.3333333433,0.6669999957,0.0900000036,0,0,1.1670000553,0,0,0.5294119716,608.36987305,f
75,121,405,0,1,0,3,0.8333333135,0,7.3499999046,0.0900000036,0,0,0,0,0.6881610155,156.69763184,f
1800,2800,7500,141,1,1,170,0,0.1669999957,0.8000000119,0,0,0.6669999957,0,0,0.3094829917,4.7031788826,f
121,194,296,9,1,0,4,0.8333333135,0.1110000014,3.0899999142,0.3199999928,0.1669999957,0,0,0,0.6862750053,13.423548698,f
27,68,388,0,1,0,7,0.6666666865,0,15.279999733,0.3300000131,0,0,0,0,0.4534260035,48.741218567,f
81,181,612,0,1,0,99,0.3333333433,0.5,7.3699998856,0.400000006,0.6110000014,0.2779999971,0.5,0.0560000017,0.1118339971,282.69235229,f
148,765,4600,129,1,0,328,0,0.2220000029,1.5599999428,0.1099999994,0.1110000014,0,0,0,0.2509129941,188.34640503,f
169,854,3300,83,1,0,303,0.1666666716,0.2779999971,4.3499999046,0.4600000083,0.5,0.4440000057,0,0,0.0723880008,490.48803711,f
157,307,833,197,1,0,40,0.5,0.7779999971,1.8099999428,0.0700000003,0,1.2220000029,0.0560000017,0.1110000014,0.2376679927,167.59199524,f
2400,5100,4600,149,1,1,652,0,0.1110000014,0.1299999952,0.0099999998,0.8330000043,1.6670000553,0,0,0.326312989,37.011650085,f
10800,11700,7500,168,1,1,242,0,1,0.1700000018,0.0199999996,0,0.1110000014,0,0,0.7597979903,1.4606479406,f
23,915,2200,0,1,0,25,0.722222209,0.1110000014,4.5300002098,0.2700000107,0.1669999957,0.5,0,0,0.5151559711,1931.9213867,f
35,191,311,0,1,0,24,0.3888888955,0.3330000043,7.3299999237,1.3999999762,0,0,0,0,0.1379950047,224.18582153,f
20,5800,1400,51,1,1,132,0.1666666716,0.5559999943,3.6500000954,0.0299999993,0.8330000043,0.7779999971,0,0,0.0254539996,1124.8948975,f
117,314,549,46,1,0,123,0,0.2220000029,5.4499998093,0.1199999973,0.8330000043,1.3890000582,0,0,0.1583009958,30.493780136,f
39,97,900,0,1,0,5,0.8333333135,0.9440000057,9.6800003052,1.0900000334,0,0,0,0,0.6862750053,48.231018066,f
22,82,914,0,1,0,5,0.8333333135,0.0560000017,13.75,0.3400000036,1,0,0,0,0.6880369782,132.72233582,f
4,542,2600,0,1,0,1,0.75,0.5,11.069999695,0.4199999869,0,0,0,0,0.5,89.875762939,f
5,167,702,0,1,0,5,0.8000000119,0.200000003,10.300000191,0,0,0,0,0,0.6000000238,481.49316406,f
15,256,831,0,1,0,1,0.9333333373,0.0670000017,6.9499998093,0.1800000072,0.2669999897,0,0,0,0.8666669726,468.82739258,f
25,450,1100,0,1,0,8,0.3888888955,0.0560000017,6.8600001335,0.3000000119,0.1669999957,0,0,0,0.1484120041,449.39297485,f
2,596,1700,0,1,0,5,0.5,0,4.4499998093,0.0799999982,0,0,0,0,0,2038.9527588,f
258,1700,2900,63,1,0,25,0.3888888955,0,0.5500000119,0.0099999998,0,0,0,0,0.1960780025,30.156326294,f
57,259,1300,0,1,0,29,0.277777791,0.1669999957,4.4800000191,0.3199999928,0.0560000017,0,0,0,0.0624229982,137.35462952,f
7,163,2200,0,1,0,29,0.4285714328,0.1430000067,27.959999084,2.5399999619,0.8569999933,0.2860000134,0,0,0.1428570002,435.16110229,f
1,494,5100,0,1,0,92,0,0,176.91999817,8.9099998474,0,0,0,0,0,0,f
110,1200,3100,0,1,0,33,0.1666666716,0.9440000057,2.6800000668,0.1899999976,0.1669999957,0.0560000017,0,0,0.0592879988,96.851806641,f
432,690,1300,121,1,1,339,0.055555556,0,1.6699999571,0.0599999987,0,0.5,0,0,0.0908190012,919.95727539,f
43,590,3700,161,1,1,889,0,0.9440000057,2.6099998951,0.1199999973,0,1.7779999971,0.0560000017,0.1669999957,0.5693050027,49.211128235,f
1200,1100,6200,25,1,0,44,0,0.6110000014,2.2899999619,0.0299999993,0,0.7779999971,0,0,0.0729689971,28.41601944,f
160,2600,1500,39,1,1,233,0,0.0560000017,3.9900000095,0.0399999991,0,0.5559999943,0,0,0.2683320045,220.82327271,f
6,367,1400,0,1,0,3,0.8333333135,0.3330000043,7.7199997902,0.5899999738,0,0,0,0,0.6666669846,4565.9326172,f
72,703,7000,0,1,0,44,0,0.7779999971,8.3100004196,0.2399999946,0,0,0,0,0.0181290004,23.430477142,f
172,720,3200,144,1,0,293,0,0.6110000014,3.0999999046,0,0,0.2220000029,0,0,0.3066079915,24.954877853,f
465,142,975,94,1,1,4,0.8888888955,0.2220000029,0.7400000095,0.0399999991,0,0.0560000017,0,0,0.7856479883,17.25063324,f
48,269,843,53,1,0,178,0.6111111045,0.0560000017,3.1199998856,0.3300000131,0,0.0560000017,0,0,0.372924,628.73120117,f
215,714,1700,159,1,0,375,0,0,0.6700000167,0.0199999996,0.8330000043,1,0,0,0.9979419708,26.795694351,f
10,58,230,0,1,0,626,0,0.6000000238,14.31000042,0.5199999809,0,1.1000000238,0,0,0.0607270002,1552.8310547,f
707,524,643,145,1,0,486,0.055555556,0.0560000017,2.2699999809,0.1099999994,0,0.2779999971,0.5559999943,0.1110000014,0.1067729965,8.6659097672,f
177,736,3500,155,1,1,235,0.055555556,0.3330000043,1.5599999428,0.0599999987,0.0560000017,1.2779999971,0.0560000017,0,0.1280959994,89.231170654,f
192,363,1800,146,1,1,483,0.277777791,0,4.2699999809,0.1400000006,0,1.6670000553,0,0,0.4967319965,19.184244156,f
0,15,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,f
103,166,406,51,1,0,26,0.4444444478,0.1669999957,4.0500001907,0.2300000042,0,0,0,0,0.2139199972,164.78890991,f
6,69,171,0,1,0,36,0.5,0,7.25,0.2399999946,0,0.5,0,0,0.200000003,145.52259827,f
4,59,243,0,1,0,8,0.5,0,16.950000763,1.2699999809,0,0,0,0,0.1666669995,438.95144653,f
43,298,1200,0,1,0,10,0.944444418,0.1669999957,6.4699997902,0.1700000018,0,0.0560000017,0,0,0.8888890147,1.3700000048,f
2400,780,1400,124,1,0,71,0.4444444478,0,0.7099999785,0,0.1110000014,0.7220000029,0,0,0.3570230007,0.0373300016,f
22,300,2500,0,1,0,12,0.3333333433,0.3330000043,11.109999657,0.7200000286,0,0,0,0,0.1002489999,646.70782471,f
44,203,616,22,1,0,4,0.8888888955,0.0560000017,3.3099999428,0.1599999964,0,0,0,0,0.7878069878,5.7656788826,f
1,67,54,0,1,0,36,0,0,5.9699997902,0,0,0,0,0,0,0,f
21,356,1500,0,1,0,13,0.555555582,0.2779999971,2.8399999142,0.0299999993,0.1110000014,0,0,0,0.2980389893,721.26495361,f
142,317,400,139,1,0,47,0,0.6110000014,13.739999771,1.3500000238,0.3889999986,0,0,0,0.0450030006,436.18948364,f
99,608,671,33,1,0,101,0.3888888955,0.5,4.3699998856,0.3400000036,0.3330000043,0.2779999971,0,0,0.1314170063,214.57156372,f
29,1300,6400,63,1,0,20,0.4444444478,0,7,0.2399999946,0.7220000029,0.2779999971,0,0,0.1995400041,398.0350647,f
17,74,291,136,1,0,11,0.7647058964,0.0590000004,8.8999996185,0.6399999857,0.0590000004,0.175999999,0,0,0.5813120008,2.8696079254,f
125,321,566,100,1,0,40,0.1666666716,0.2220000029,7.6500000954,0.2599999905,0.6669999957,0.5559999943,0,0,0.0331550017,577.23498535,f
37,40,241,0,1,0,227,0,0.4440000057,36.529998779,2.5,0,2.7219998837,0,0.4440000057,0.1998690069,207.06817627,f
35,854,2500,0,1,0,177,0.2222222239,0.0560000017,1.4299999475,0.1000000015,0.0560000017,0.7220000029,0,0,0.097517997,996.05621338,f
59,63,260,3,1,0,4,0.8333333135,0.2779999971,13.489999771,1.2300000191,0.0560000017,0,0,0.0560000017,0.6862750053,73.150588989,f
817,1700,4900,179,1,1,464,0,0.1110000014,0.1599999964,0.0199999996,1,1.7220000029,0,0,1,9.2098302841,f
2,42,165,0,1,0,0,1,0,32.13999939,5.9499998093,0,0,0,0,1,62.952915192,f
259,1200,3300,167,1,0,270,0,1,1.0599999428,0.0900000036,1,0.3889999986,0,0,0.0616570003,167.89726257,f
810,2000,7500,53,1,0,54,0,0.7220000029,0.7900000215,0.0599999987,0.1110000014,0.6669999957,0,0,0.1197360009,195.23954773,f
92,184,1800,139,1,0,30,0.1111111119,0.5,15.640000343,1.5700000525,0,0.0560000017,0,0.0560000017,0.0062750001,28.429042816,f
24,105,369,0,1,0,0,1,0,5.6599998474,0.2599999905,0,0,0,0,1,0.0128549999,f
2,473,1100,0,1,0,2,1,0,20.299999237,0.2099999934,0,0,0,0,0,133.41610718,f
12,118,197,0,1,0,18,0.0833333358,0.0829999968,10.949999809,0.349999994,0,0,0,0,0,139.6660614,f
1,83,607,0,1,0,0,1,0,44.580001831,2.4100000858,0,0,0,0,0,0,f
1000,1200,2100,77,1,0,68,0.555555582,0,0.8500000238,0.0199999996,0.0560000017,0.2220000029,0.0560000017,0.0560000017,0.2956689894,5.7640900612,f
3,48,18,0,1,0,0,1,0,6.9400000572,1.3899999857,0,0,0,0,1,108.48740387,f
86,317,646,38,1,1,62,0.277777791,0.2779999971,5.5900001526,0.3199999928,0,1.8890000582,0,0,0.0709429979,701.78417969,f
85,328,671,119,1,0,135,0,0.4440000057,5.6100001335,0.8999999762,0.2220000029,0.3889999986,0,0,0.0189880002,444.83288574,f
151,631,984,135,1,0,75,0.2222222239,0,1.0700000525,0.0599999987,0,0.6669999957,0,0.0560000017,0.0799510032,115.04763794,f
7,25,71,81,1,0,178,0.1428571492,0.4289999902,15.430000305,1.1399999857,0.1430000067,4.7140002251,0,0,0.0472140014,324.98410034,f
4,58,420,39,1,0,57,0.25,0,35.340000153,0.4300000072,0,1.25,0,0,0.0148480004,1489.4139404,f
262,1400,7300,152,1,0,15,0.5,0.3330000043,1.5,0.0799999982,0.1669999957,1.1109999418,0,0,0.2407409996,126.03269958,f
2,767,3300,39,1,0,11,0.5,0,3.3199999332,0.2599999905,0,0,0,0,0,3.8897221088,f
245,1600,2500,125,1,0,168,0.5,0.1669999957,0.8999999762,0.200000003,0.3889999986,0.2220000029,0.6110000014,0.0560000017,0.2451930046,23.668071747,f
210,975,2700,0,1,0,34,0,0.3330000043,3.1099998951,0.5600000024,0.0560000017,0.5,0,0,6.81e-4,453.29660034,f
459,557,2400,32,1,0,163,0,0.1110000014,8.1899995804,0.1599999964,0.0560000017,1.2220000029,0,0,0.1155159995,73.692054749,f
16,1500,2700,40,1,0,13,0.3125,0.063000001,4.8099999428,0.0700000003,0.1879999936,0.3129999936,0,0,0.0833330005,1052.8735352,f
138,466,582,146,1,0,316,0,1,2.2200000286,0.1800000072,0,1.1670000553,0,0,0.9610260129,52.785526276,f
115,157,378,0,1,0,14,0.555555582,0.0560000017,5.5199999809,0.2800000012,0,0,0,0,0.2981829941,158.55079651,f
0,238,1100,0,1,0,0,0,0,0,0,0,0,0,0,1,0,f
170,549,815,110,1,0,130,0,0.7220000029,6.4699997902,0.3000000119,0.0560000017,0,0,0,0.0671880022,74.703552246,f
156,176,881,0,1,0,188,0.3888888955,0.2779999971,6.3400001526,0.2199999988,0,0.2220000029,0.2220000029,0.0560000017,0.1447229981,330.66116333,f
1,1100,3700,0,1,0,4,0,0,4.0900001526,0,0,0,0,0,0,0,f
115,38,244,0,1,0,0,1,0.1110000014,4.2399997711,0,0.0560000017,0,0,0,1,155.60221863,f
11,280,986,39,1,0,15,0.1818181872,0.1819999963,6.6599998474,0.2899999917,0,0.0909999982,0,0,0.0181820001,793.25799561,f
17,1100,6900,0,1,0,0,1,0.175999999,9.6499996185,0.349999994,0,0,0,0,1,433.35968018,f
5,36,142,0,1,0,0,1,0,13.890000343,3.3299999237,0,0,0,0,1,28.650777817,f
1,1200,5800,18,1,0,33,0,1,17.079999924,0.0799999982,1,0,0,0,0,0,f
127,490,1200,189,1,1,15,0,0.1110000014,6.7699999809,0.3700000048,0,0.1110000014,0.0560000017,0,0,90.899139404,f
1900,1000,3000,135,1,1,272,0,0,0.0299999993,0,0,0.1669999957,0,0,0.101898998,3.9295680523,f
553,1700,5100,51,1,1,660,0,0.0560000017,1.5,0.1800000072,0,0.3330000043,0.8889999986,0.2220000029,0.1360139996,124.16930389,f
1,263,2300,44,1,1,223,0,1,66.540000916,7.2199997902,0,0,1,0,0,0,f
358,932,2700,0,1,0,57,0.055555556,0.5,3.5899999142,0.2599999905,0,0,0,0,0.025711,121.29389191,f
3,29,167,0,1,0,15,0.3333333433,0.6669999957,36.779998779,5.75,0,0,0,0,0,35.265647888,f
1,122,434,0,1,0,0,1,0,36.88999939,30.329999924,0,0,0,0,0,0,f
52,731,2100,8,1,0,0,1,0.2779999971,2.2200000286,0.1400000006,0,0,0,0,1,642.37786865,f
19,307,1500,0,1,0,11,0.5,0.2779999971,9.1899995804,0.4699999988,0.3330000043,0.0560000017,0,0,0.2413150072,1470.6313477,f
1100,1100,3900,184,1,0,17,0.777777791,0.5,0.1899999976,0.0099999998,0,0,0,0,0.5986449718,1.9469909668,f
214,480,1400,0,1,0,29,0.2222222239,0.7779999971,3.3099999428,0.3000000119,0,0.0560000017,0,0,0.0401309989,807.93408203,f
9,426,2100,0,1,0,2,0.8888888955,0.2220000029,9.779999733,0.5699999928,0,0,0,0,0.7777780294,1686.1640625,f
45,134,883,0,1,0,8,0.6666666865,0.4440000057,5.6799998283,0.2899999917,0,0,0,0,0.4339219928,73.195014954,f
6,560,7300,0,1,0,12,0.6666666865,0.3330000043,24.61000061,1.0399999619,0,0,0,0,0.400000006,1013.3883057,f
48,383,732,0,1,0,50,0.1666666716,0.1110000014,5.2699999809,0.4199999869,0,0,0,0,0.0365529992,584.78271484,f
291,881,3900,158,1,1,230,0.2222222239,0.2220000029,0.0799999982,0,0,0.9440000057,0,0,0.1121919975,8.2463731766,f
122,942,6400,101,1,1,56,0.5,0.3889999986,0.3199999928,0,0,0.6110000014,0,0,0.2664780021,358.35058594,f
90,153,613,0,1,0,424,0,0,7.5199999809,0.3300000131,0,0.5,0.1110000014,0,0.066734001,622.67449951,f
4,49,100,0,1,0,63,0.25,0,6.6300001144,0.5099999905,0,1,0,0.25,0,942.63500977,f
16,366,1100,0,1,0,10,0.5625,0.4379999936,6.9499998093,0.4099999964,0.75,0,0,0,0.3000000119,143.83683777,f
4,68,450,0,1,0,6,0.75,0.25,66.180000305,1.8400000334,0,0,0,0,0.5,152.78367615,f
236,317,1800,89,1,0,2,0.8888888955,0.3330000043,0.9599999785,0,0,0,0,0,0.7843139768,6.255261898,f
1,648,303,0,1,0,0,1,0,22.069999695,0,0,0,0,0,0,0,f
2800,1700,7300,138,1,1,555,0,0.5,0.8899999857,0.0099999998,0,1.6670000553,0,0,0.0537929982,1.9120680094,f
64,181,1800,71,1,0,13,0.4444444478,0,11.819999695,0.6399999857,0,0,0,0,0.2365829945,42.119182587,f
723,936,4700,35,1,1,144,0.1666666716,0,1.9199999571,0.0799999982,0.1110000014,0.0560000017,0,0,0.0123450002,153.28388977,f
536,1700,5400,18,1,0,0,1,0,1.7300000191,0.0199999996,0,0,0,0,1,274.61123657,f
4,391,147,0,1,0,19,0.75,0,1.5299999714,0.1899999976,1,0,0,0,0.5,0.3736810088,f
1,116,582,0,1,0,0,1,1,16.379999161,2.5899999142,1,0,0,0,0,0,f
54,952,1400,70,1,0,560,0.2222222239,0.5559999943,1.0900000334,0,0,0.1110000014,0.1110000014,0,0.1642969996,33.383518219,f
48,703,3200,117,1,0,602,0.055555556,0,1.5,0.0500000007,0,1.5,0,1.2220000029,0.7797769904,490.63973999,f
340,1200,5100,139,1,1,207,0.3333333433,0.5559999943,0.9100000262,0.1299999952,0,1.3890000582,0,0,0.1046419963,187.67050171,f
96,2700,7500,0,1,0,10,0.8888888955,0,0.5299999714,0.0199999996,0,0.2220000029,0,0.0560000017,0.7843139768,8.6728696823,f
13,118,712,0,1,0,105,0.3076923192,0.8460000157,9.0600004196,0.9800000191,0.0769999996,0,0.1539999992,0.2310000062,0.1751250029,385.9800415,f
1,234,702,0,1,0,0,1,0,12.390000343,4.2699999809,0,0,0,0,0,0,f
271,355,532,21,1,0,105,0,0,5.4800000191,0.2300000042,0.3330000043,0.1669999957,0,0,0.0325619988,188.44616699,f
2,260,1400,9,1,0,0,1,0.5,14.420000076,0.9599999785,0,0,0,0,1,12.257778168,f
329,1000,2400,88,1,0,428,0,0.1110000014,0.9399999976,0.0799999982,0,0,0.7220000029,0.1110000014,0.0163649991,220.63243103,f
0,12,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,f
5,42,583,0,0,0,3,0.8000000119,0,99.519996643,4.7600002289,0,0,0,0,0.6000000238,63.86794281,f
52,731,4500,0,1,0,0,0.944444418,0.0560000017,7.0100002289,0.2800000012,0,0,0,0,0.8888890147,94.261573792,f
122,1500,1500,0,1,0,7,0.8333333135,0,4.0599999428,0.2199999988,0.5,0.2779999971,0,0,0.6862750053,112.17208099,f
7,224,2400,39,1,0,245,0,0,24.809999466,0.8899999857,0,1.7139999866,0,0,0.183543995,241.13650513,f
25,140,462,0,1,0,6,0.8333333135,0.1669999957,12.739999771,0.5600000024,0.0560000017,0,0,0,0.6862750053,362.68630981,f
34,482,2000,0,1,0,3,0.8888888955,0.7220000029,5.6599998474,0.2099999934,0,0,0,0,0.7843139768,74.737792969,f
5,71,238,128,1,0,68,0,0,2.8199999332,0,0,0,0,0,0.5694599748,0.057833001,f
200,496,1300,20,1,0,9,0.555555582,0.0560000017,6.0300002098,0.2399999946,0.1669999957,0,0,0,0.3001430035,122.87270355,f
33,81,247,0,1,0,22,0.055555556,0.3330000043,6.7199997902,0.0700000003,0.0560000017,0,0,0.1110000014,0.0343560018,70.263206482,f
132,680,1700,60,1,0,55,0.1111111119,0.2220000029,2.5299999714,0.0599999987,0.5,0.5,0,0,0.0188779999,278.58969116,f
6,536,735,0,0,0,158,0,0.5,1.5900000334,0.0299999993,0.5,0.5,0,0,0.1299999952,86.334075928,f
180,677,3000,132,1,1,120,0,0.0560000017,1.4199999571,0.1099999994,0.2220000029,2.2780001163,0,0,0.1160319969,387.18295288,f
13,346,1300,15,1,0,14,0.3076923192,0.3079999983,10.56000042,0.4199999869,0.3079999983,0,0,0,0.0769229978,1191.5826416,f
3,118,823,158,1,0,802,0,0,39.270000458,0.5600000024,0,0,0,0,0.3386189938,0.7802780271,f
16,119,463,84,1,0,18,0.125,0,7.1399998665,0.1599999964,0.063000001,0.5630000234,0,0,0.1376509964,221.19740295,f
1500,788,2800,0,1,0,0,1,0,2.4100000858,0.0500000007,0,0,0,0,1,7.636264801,f
3100,750,4900,155,1,0,407,0.055555556,0.0560000017,1.3400000334,0.0099999998,0,0.3889999986,0,0,0.8888890147,9.6941509247,f
65,99,201,0,1,0,62,0.6111111045,0.6110000014,6.7899999619,0.7900000215,0.2220000029,0.3330000043,0.0560000017,0.0560000017,0.3636130095,304.7472229,f
73,259,952,0,1,0,68,0.055555556,0.1110000014,2.8699998856,0.4699999988,0.1669999957,0,0,0,0.0996479988,244.71391296,f
220,513,1700,0,1,0,37,0.1111111119,0.3330000043,4.6599998474,0.6100000143,0.4440000057,0.2779999971,0,0,0.0065359999,679.83599854,f
82,219,330,53,1,1,530,0,0,2.1300001144,0.1299999952,0,0.3330000043,0,0,0.1207629964,84.013145447,f
15,226,1400,0,1,0,5,0.7333333492,0.0670000017,9.0900001526,0.5,0,0,0,0,0.4285709858,107.01351929,f
298,828,2900,0,1,0,623,0,0.1110000014,0.8100000024,0.0900000036,0,0.3330000043,0,0,0.137372002,96.91242218,f
79,825,314,127,1,1,168,0,0.7220000029,2.7300000191,0.2599999905,0.6110000014,0.2779999971,0,0,0.0367540009,749.3069458,f
53,129,906,0,1,0,0,1,0.0560000017,5.7300000191,0.0900000036,0,0,0,0,1,31.957269669,f
1,456,1100,19,1,0,16,0,0,7.0199999809,1.3200000525,1,0,0,0,0,0,f
557,1600,6900,0,1,0,51,0.5,0.4440000057,1,0.0199999996,0.3889999986,0.0560000017,0,0,0.2428549975,219.03527832,f
9,79,134,133,1,0,2,0.777777791,0.1110000014,7.4499998093,0.4199999869,0,0,0,0,0.5833330154,182.19885254,f
6,76,383,0,1,0,0,1,0,13.159999847,0.8799999952,0,0,0,0,1,31.190925598,f
267,1000,1600,52,1,0,60,0.2222222239,0,5.8699998856,0.0799999982,0.5,1.3329999447,0,0,0.0490540005,206.38034058,f
79,107,460,17,1,0,7,0.555555582,0.5,11.06000042,0.0500000007,0.2220000029,0,0,0,0.2949909866,117.24301147,f
12,159,1200,0,1,0,26,0.25,0,26.309999466,1.2599999905,0.6669999957,0.0829999968,0,0,0.0519279987,195.45228577,f
0,222,1800,18,1,0,0,0,0,0,0,0,0,0,0,1,0,f
34,689,265,0,1,0,250,0,0.8330000043,24.299999237,0.1899999976,0.8330000043,2.0559999943,0,0.0560000017,0.3480600119,740.68505859,f
52,115,159,0,1,0,0,1,0,3.4800000191,0.0500000007,0,0,0,0,1,36.725849152,f
41,109,795,0,1,0,20,0.277777791,0.2220000029,11.770000458,1.2200000286,0,0,0,0,0.0822250023,26.675556183,f
8,150,462,0,1,0,50,0.125,0,16.579999924,1.1699999571,0,0,0,0,0.0221369993,136.32981873,f
92,1400,4200,0,1,0,50,0.055555556,0.8889999986,0.8100000024,0.3600000143,0,0.1669999957,0,0,0.0971850008,65.322792053,f
58,485,1700,42,1,0,0,1,0.5,3.1500000954,0.0299999993,0,0,0,0,1,450.25372314,f
